policy,sid,turn,arrival_s,node,history_blocks,missing_blocks,recovery,ttft_s,slo_success,seed
repkv,15,0,6.0,2,0,0,hit,0.5416666666666666,1,2
repkv,31,0,6.5,0,0,0,hit,0.3333333333333333,1,2
repkv,3,0,7.5,0,0,0,hit,0.4583333333333333,1,2
repkv,10,0,8.0,1,0,0,hit,0.375,1,2
repkv,4,0,9.5,0,0,0,hit,0.3333333333333333,1,2
repkv,22,0,10.0,1,0,0,hit,0.625,1,2
repkv,34,0,11.0,0,0,0,hit,0.4583333333333333,1,2
repkv,13,0,12.5,0,0,0,hit,0.4166666666666667,1,2
repkv,21,0,12.5,1,0,0,hit,0.3333333333333333,1,2
repkv,20,0,13.0,2,0,0,hit,0.5,1,2
repkv,14,0,15.0,0,0,0,hit,0.375,1,2
repkv,39,1,15.0,3,15,0,hit,0.25,1,2
repkv,1,0,15.5,1,0,0,hit,0.625,1,2
repkv,35,0,16.0,0,0,0,hit,0.5416666666666666,1,2
repkv,15,1,17.0,2,16,0,hit,0.2916666666666667,1,2
repkv,30,0,17.0,1,0,0,hit,0.625,1,2
repkv,10,1,18.0,1,16,0,hit,0.375,1,2
repkv,17,1,18.5,2,17,0,hit,0.16666666666666666,1,2
repkv,29,0,18.5,0,0,0,hit,0.5416666666666666,1,2
repkv,28,0,19.0,2,0,0,hit,0.5416666666666666,1,2
repkv,26,1,19.5,0,15,0,hit,0.25,1,2
repkv,4,1,20.0,0,11,0,hit,0.6833333333333347,1,2
repkv,31,1,20.0,1,10,10,transfer,0.625,1,2
repkv,34,1,21.0,0,18,0,hit,0.5083333333333329,1,2
repkv,38,0,21.0,2,0,0,hit,0.5833333333333334,1,2
repkv,22,1,21.5,1,20,0,hit,0.125,1,2
repkv,18,1,22.0,1,17,0,hit,0.5166666666666682,1,2
repkv,20,1,23.0,2,18,0,hit,0.16666666666666666,1,2
repkv,27,0,23.0,0,0,0,hit,0.4583333333333333,1,2
repkv,5,0,24.5,0,0,0,hit,0.625,1,2
repkv,1,1,25.5,1,21,0,hit,0.20833333333333334,1,2
repkv,13,1,25.5,0,17,0,hit,0.20833333333333334,1,2
repkv,14,1,26.0,0,13,0,hit,0.3166666666666641,1,2
repkv,3,1,27.0,0,16,0,hit,0.2916666666666667,1,2
repkv,35,1,27.5,0,18,0,hit,0.16666666666666666,1,2
repkv,10,2,28.0,1,29,0,hit,0.125,1,2
repkv,15,2,29.0,2,25,0,hit,0.375,1,2
repkv,4,2,30.0,0,26,0,hit,0.125,1,2
repkv,21,1,30.5,1,12,0,hit,0.16666666666666666,1,2
repkv,29,1,31.0,0,15,15,recompute,1.5833333333333333,1,2
repkv,28,1,32.5,2,19,0,hit,0.3333333333333333,1,2
repkv,31,2,32.5,1,19,0,hit,0.125,1,2
repkv,6,1,34.0,0,18,18,recompute,1.625,1,2
repkv,1,2,35.5,1,31,15,transfer,0.9166666666666666,1,2
repkv,17,2,35.5,2,24,0,hit,0.25,1,2
repkv,39,2,35.5,3,28,0,hit,0.3333333333333333,1,2
repkv,8,0,36.0,2,0,0,hit,0.5499999999999972,1,2
repkv,0,1,37.5,0,16,16,recompute,1.5416666666666665,1,2
repkv,34,2,37.5,1,23,23,transfer,1.4416666666666667,1,2
repkv,2,1,38.0,2,21,21,recompute,1.9166666666666667,1,2
repkv,12,0,38.0,3,0,0,hit,0.625,1,2
repkv,26,2,39.0,0,27,0,hit,0.7333333333333296,1,2
repkv,30,1,39.0,1,20,0,hit,0.40833333333333377,1,2
repkv,13,2,39.5,0,26,1,transfer,0.9583333333333244,1,2
repkv,37,0,40.0,3,0,0,hit,0.5,1,2
repkv,14,2,40.5,0,22,12,transfer,1.1249999999999867,1,2
repkv,29,2,41.0,0,25,0,hit,1.3583333333333176,1,2
repkv,5,1,42.0,1,18,18,recompute,1.75,1,2
repkv,10,3,42.0,2,36,36,transfer,2.05,0,2
repkv,22,2,42.0,3,29,29,transfer,1.7416666666666667,1,2
repkv,28,2,42.5,0,34,34,transfer,2.491666666666655,0,2
repkv,38,1,44.5,2,20,0,hit,0.45833333333333337,1,2
repkv,9,0,45.0,1,0,0,hit,0.625,1,2
repkv,18,2,45.0,3,30,30,transfer,1.75,1,2
repkv,1,3,45.5,1,41,0,hit,0.9916666666666695,1,2
repkv,8,1,46.0,2,17,0,hit,0.20833333333333334,1,2
repkv,27,1,46.5,0,16,16,recompute,1.7083333333333333,1,2
repkv,2,2,48.0,2,30,0,hit,0.2916666666666667,1,2
repkv,11,1,48.0,3,21,20,transfer,1.375,1,2
repkv,32,0,48.5,1,0,0,hit,0.4166666666666667,1,2
repkv,21,2,50.0,0,19,19,recompute,1.7083333333333333,1,2
repkv,37,1,50.0,3,17,0,hit,0.3333333333333333,1,2
repkv,13,3,50.5,0,39,0,hit,2.075000000000005,0,2
repkv,14,3,50.5,1,30,30,transfer,1.7083333333333333,1,2
repkv,20,2,51.5,3,27,26,transfer,1.425,1,2
repkv,30,2,51.5,1,30,0,hit,1.1166666666666718,1,2
repkv,5,2,52.0,1,30,0,hit,1.1250000000000047,1,2
repkv,39,3,52.0,3,40,0,hit,1.3499999999999943,1,2
repkv,10,4,52.5,2,49,0,hit,0.25,1,2
repkv,35,2,52.5,0,29,19,transfer,1.4916666666666667,1,2
repkv,3,2,53.0,2,25,25,transfer,1.4249999999999972,1,2
repkv,38,2,54.5,2,29,0,hit,0.4749999999999943,1,2
repkv,7,0,55.0,0,0,0,hit,0.375,1,2
repkv,9,1,55.0,3,22,21,transfer,1.3833333333333333,1,2
repkv,1,4,55.5,1,49,0,hit,0.20833333333333334,1,2
repkv,23,0,57.0,0,0,0,hit,0.375,1,2
repkv,34,3,57.5,3,33,32,transfer,1.8083333333333333,1,2
repkv,8,2,58.5,2,28,0,hit,0.125,1,2
repkv,0,2,59.0,0,25,0,hit,0.2916666666666667,1,2
repkv,13,4,60.5,0,46,0,hit,0.25,1,2
repkv,15,3,60.5,2,40,32,transfer,1.975,1,2
repkv,24,1,60.5,1,18,18,recompute,1.625,1,2
repkv,27,2,60.5,0,31,0,hit,1.0416666666666667,1,2
repkv,22,3,61.5,3,42,42,recompute,3.8333333333333335,0,2
repkv,39,4,62.0,0,47,47,transfer,2.7833333333333323,0,2
repkv,20,3,62.5,1,33,33,transfer,2.2250000000000028,0,2
repkv,11,2,63.5,2,36,36,transfer,2.0083333333333333,0,2
repkv,26,3,64.0,1,37,37,transfer,3.0833333333333393,0,2
repkv,19,0,66.0,0,0,0,hit,0.4166666666666667,1,2
repkv,12,1,67.0,0,18,18,recompute,1.8333333333333333,1,2
repkv,31,3,67.0,3,27,26,transfer,1.6333333333333333,1,2
repkv,9,2,69.0,3,33,14,transfer,1.075,1,2
repkv,25,0,69.0,1,0,0,hit,0.4583333333333333,1,2
repkv,2,3,70.5,2,41,33,transfer,1.9,1,2
repkv,3,3,70.5,0,31,31,transfer,1.8416666666666668,1,2
repkv,15,4,70.5,2,53,0,hit,2.6750000000000114,0,2
repkv,27,3,70.5,0,44,0,hit,2.5166666666666657,0,2
repkv,28,3,71.0,1,49,49,transfer,2.6583333333333337,0,2
repkv,37,2,71.0,3,29,28,transfer,1.775,1,2
repkv,6,2,71.5,3,27,26,transfer,3.4666666666666663,0,2
repkv,18,3,72.5,2,42,42,transfer,3.308333333333348,0,2
repkv,11,3,73.5,0,46,46,transfer,2.425,0,2
repkv,17,3,73.5,1,33,32,transfer,2.6916666666666593,0,2
repkv,22,4,74.5,3,55,1,transfer,1.241666666666663,1,2
repkv,23,1,74.5,0,16,6,transfer,2.2583333333333333,0,2
repkv,26,4,74.5,1,49,0,hit,2.441666666666663,0,2
repkv,7,1,77.5,0,12,12,recompute,1.2916666666666667,1,2
repkv,14,4,77.5,1,37,4,transfer,0.5333333333333239,1,2
repkv,24,2,78.5,3,28,27,transfer,1.6,1,2
repkv,9,3,79.0,3,48,0,hit,1.8499999999999943,1,2
repkv,25,1,79.0,1,16,0,hit,0.2916666666666667,1,2
repkv,33,0,79.5,0,0,0,hit,0.5416666666666666,1,2
repkv,5,3,80.5,1,39,39,transfer,2.1166666666666667,0,2
repkv,37,3,81.0,3,44,32,transfer,2.2999999999999887,0,2
repkv,6,3,82.5,0,40,40,transfer,2.375,0,2
repkv,12,2,82.5,2,29,29,transfer,1.6583333333333332,1,2
repkv,10,5,83.5,2,58,36,transfer,2.8250000000000006,0,2
repkv,17,4,83.5,1,46,25,transfer,1.5,1,2
repkv,27,4,84.0,0,57,0,hit,1.5416666666666667,1,2
repkv,35,3,84.0,3,35,34,transfer,1.95,1,2
repkv,36,0,84.5,1,0,0,hit,1.6166666666666696,1,2
repkv,8,3,87.5,3,37,35,transfer,1.875,1,2
repkv,19,1,87.5,0,14,7,transfer,0.6416666666666666,1,2
repkv,23,2,89.0,0,27,0,hit,0.20833333333333334,1,2
repkv,24,3,89.0,3,39,3,transfer,1.0916666666666723,1,2
repkv,25,2,89.0,1,25,0,hit,0.125,1,2
repkv,16,0,90.0,0,0,0,hit,0.625,1,2
repkv,26,5,90.0,1,61,39,transfer,2.2,0,2
repkv,7,2,90.5,0,23,2,transfer,0.8999999999999971,1,2
repkv,22,5,91.0,2,62,62,recompute,5.541666666666667,0,2
repkv,3,4,92.5,3,41,35,transfer,1.9583333333333333,1,2
repkv,11,4,93.0,0,51,51,transfer,2.925,0,2
repkv,12,3,93.0,1,36,36,transfer,2.0083333333333333,0,2
repkv,30,3,93.0,3,38,35,transfer,3.8416666666666592,0,2
repkv,6,4,94.0,1,54,54,transfer,4.533333333333343,0,2
repkv,10,6,95.5,2,64,0,hit,1.9166666666666714,1,2
repkv,8,4,97.5,3,44,27,transfer,1.7666666666666573,1,2
repkv,35,4,98.5,0,43,43,transfer,2.525,0,2
repkv,33,1,100.0,1,18,18,recompute,1.8333333333333333,1,2
repkv,20,4,100.5,2,42,33,transfer,1.9416666666666667,1,2
repkv,21,3,100.5,3,29,28,transfer,1.7333333333333332,1,2
repkv,17,5,101.5,1,59,20,transfer,1.966666666666659,1,2
repkv,5,4,102.0,3,50,31,transfer,2.3166666666666704,0,2
repkv,28,4,102.0,0,60,60,transfer,3.3333333333333335,0,2
repkv,16,1,103.0,2,18,18,transfer,1.025,1,2
repkv,6,5,104.0,1,63,0,hit,0.20833333333333334,1,2
repkv,7,3,104.5,0,36,0,hit,1.3583333333333343,1,2
repkv,19,2,107.0,0,27,26,transfer,1.5083333333333333,1,2
repkv,32,1,108.0,1,16,16,recompute,1.5833333333333333,1,2
repkv,33,2,110.0,1,29,25,transfer,1.4166666666666667,1,2
repkv,36,1,110.5,0,17,17,recompute,1.7083333333333335,1,2
repkv,2,4,111.5,3,51,36,transfer,2.1333333333333333,0,2
repkv,23,3,111.5,2,38,38,transfer,2.1916666666666664,0,2
repkv,30,4,112.0,1,53,53,transfer,2.9,0,2
repkv,18,4,113.0,0,53,53,transfer,2.775,0,2
repkv,3,5,114.5,2,49,49,recompute,4.291666666666666,0,2
repkv,21,4,116.0,3,39,33,transfer,1.8166666666666667,1,2
repkv,5,5,116.5,3,60,0,hit,1.9083333333333268,1,2
repkv,16,2,117.0,0,23,23,transfer,1.275,1,2
repkv,32,2,118.0,1,24,0,hit,0.2916666666666667,1,2
repkv,17,6,119.0,1,70,31,transfer,1.7166666666666668,1,2
repkv,20,5,122.0,2,52,0,hit,0.16666666666666666,1,2
repkv,30,5,126.0,1,62,22,transfer,1.2666666666666668,1,2
repkv,12,4,126.5,3,48,29,transfer,1.7833333333333332,1,2
repkv,2,5,127.5,3,64,32,transfer,3.091666666666665,0,2
repkv,36,2,127.5,0,29,0,hit,0.20833333333333334,1,2
repkv,28,5,130.0,0,72,49,transfer,2.7,0,2
repkv,16,3,133.0,0,33,0,hit,0.549999999999983,1,2
repkv,8,5,136.0,3,58,32,transfer,1.9333333333333333,1,2
repkv,7,4,140.0,3,41,32,transfer,1.9333333333333333,1,2
repkv,21,5,141.5,0,46,46,transfer,2.675,0,2
repkv,36,3,143.0,3,40,31,transfer,1.925,1,2
repkv,16,4,146.5,0,43,0,hit,0.20833333333333334,1,2
repkv,12,5,147.0,3,61,32,transfer,1.8916666666666668,1,2
repkv,5,6,148.5,3,70,32,transfer,3.025000000000002,0,2
repkv,33,3,152.0,2,37,35,transfer,2.0416666666666665,0,2
repkv,23,4,152.5,0,49,49,transfer,2.575,0,2
repkv,32,3,152.5,3,35,34,transfer,2.033333333333333,0,2
repkv,19,3,155.5,3,39,32,transfer,1.9333333333333333,1,2
repkv,12,6,157.0,3,75,31,transfer,2.7583333333333426,0,2
repkv,36,4,160.5,3,55,24,transfer,1.4083333333333332,1,2
repkv,16,5,167.0,0,50,16,transfer,0.925,1,2
repkv,19,4,170.0,3,51,35,transfer,2.0833333333333335,0,2
repkv,33,4,175.0,2,47,0,hit,0.16666666666666666,1,2
repkv,32,4,178.0,2,45,36,transfer,1.9666666666666668,1,2
repkv,32,5,190.0,2,51,0,hit,0.20833333333333334,1,2
repkv,33,5,195.0,2,55,19,transfer,1.2833333333333332,1,2
on_demand,3,0,0.0,0,0,0,hit,0.375,1,3
on_demand,37,0,0.0,1,0,0,hit,0.5416666666666666,1,3
on_demand,23,0,2.0,0,0,0,hit,0.625,1,3
on_demand,30,0,2.0,1,0,0,hit,0.5,1,3
on_demand,34,0,2.0,2,0,0,hit,0.375,1,3
on_demand,8,0,2.5,3,0,0,hit,0.375,1,3
on_demand,10,0,2.5,2,0,0,hit,0.6499999999999999,1,3
on_demand,16,0,2.5,0,0,0,hit,1.0916666666666663,1,3
on_demand,19,0,2.5,1,0,0,hit,0.9583333333333333,1,3
on_demand,20,0,3.0,3,0,0,hit,0.5499999999999998,1,3
on_demand,36,0,3.0,2,0,0,hit,1.183333333333333,1,3
on_demand,6,0,4.0,0,0,0,hit,0.5,1,3
on_demand,7,0,4.0,1,0,0,hit,0.5,1,3
on_demand,22,0,4.0,3,0,0,hit,0.4833333333333328,1,3
on_demand,26,0,4.5,2,0,0,hit,0.375,1,3
on_demand,14,0,5.5,0,0,0,hit,0.4583333333333333,1,3
on_demand,17,0,6.5,0,0,0,hit,0.3333333333333333,1,3
on_demand,29,0,7.0,1,0,0,hit,0.3333333333333333,1,3
on_demand,33,0,7.0,2,0,0,hit,0.375,1,3
on_demand,38,0,7.0,3,0,0,hit,0.4166666666666667,1,3
on_demand,4,0,7.5,0,0,0,hit,0.5833333333333334,1,3
on_demand,13,0,7.5,1,0,0,hit,0.6333333333333329,1,3
on_demand,27,0,7.5,3,0,0,hit,0.983333333333334,1,3
on_demand,15,0,10.0,0,0,0,hit,0.6666666666666666,1,3
on_demand,28,0,11.0,1,0,0,hit,0.375,1,3
on_demand,23,1,12.0,0,18,0,hit,0.20833333333333334,1,3
on_demand,34,1,12.0,2,13,0,hit,0.375,1,3
on_demand,19,1,12.5,1,16,0,hit,0.16666666666666666,1,3
on_demand,8,1,13.5,3,12,0,hit,0.375,1,3
on_demand,9,0,13.5,0,0,0,hit,0.4166666666666667,1,3
on_demand,14,1,15.5,0,15,0,hit,0.3333333333333333,1,3
on_demand,37,1,15.5,1,16,0,hit,0.20833333333333334,1,3
on_demand,11,0,16.0,2,0,0,hit,0.375,1,3
on_demand,17,1,16.5,0,11,0,hit,0.16666666666666666,1,3
on_demand,29,1,17.0,1,11,0,hit,0.125,1,3
on_demand,30,1,17.0,1,17,0,hit,1.0749999999999993,1,3
on_demand,0,0,18.0,0,0,0,hit,0.4166666666666667,1,3
on_demand,18,0,18.0,2,0,0,hit,0.4166666666666667,1,3
on_demand,39,0,18.0,3,0,0,hit,0.5416666666666666,1,3
on_demand,5,0,18.5,1,0,0,hit,0.8166666666666652,1,3
on_demand,22,1,18.5,3,15,0,hit,0.9916666666666671,1,3
on_demand,38,1,18.5,0,14,14,transfer,1.1416666666666664,1,3
on_demand,15,1,20.0,0,20,0,hit,0.5750000000000004,1,3
on_demand,35,0,20.0,2,0,0,hit,0.3333333333333333,1,3
on_demand,33,1,21.5,2,16,0,hit,0.20833333333333334,1,3
on_demand,26,1,22.0,2,13,0,hit,0.33333333333333215,1,3
on_demand,27,1,22.0,3,19,0,hit,0.125,1,3
on_demand,9,1,23.5,0,14,0,hit,0.25,1,3
on_demand,20,1,24.0,3,15,0,hit,0.25,1,3
on_demand,4,1,25.5,0,20,20,recompute,2.0,1,3
on_demand,37,2,25.5,1,26,0,hit,0.3333333333333333,1,3
on_demand,11,1,26.0,2,15,0,hit,0.2916666666666667,1,3
on_demand,36,1,26.0,3,11,11,transfer,0.7166666666666667,1,3
on_demand,1,0,27.0,1,0,0,hit,0.375,1,3
on_demand,7,1,27.0,2,15,15,recompute,1.5,1,3
on_demand,34,2,27.0,2,29,0,hit,1.9083333333333325,1,3
on_demand,28,1,27.5,1,15,0,hit,0.5500000000000007,1,3
on_demand,30,2,28.0,1,30,0,hit,0.625,1,3
on_demand,22,2,29.0,3,24,0,hit,0.375,1,3
on_demand,21,0,31.0,0,0,0,hit,0.5833333333333334,1,3
on_demand,33,2,31.5,2,26,0,hit,0.2916666666666667,1,3
on_demand,13,1,32.0,0,17,17,recompute,1.7083333333333335,1,3
on_demand,26,2,32.0,2,23,0,hit,0.3583333333333366,1,3
on_demand,29,2,32.5,1,21,14,transfer,0.8666666666666666,1,3
on_demand,31,0,33.0,3,0,0,hit,0.5,1,3
on_demand,20,2,34.0,3,27,0,hit,0.4083333333333362,1,3
on_demand,25,0,34.5,0,0,0,hit,0.375,1,3
on_demand,3,1,35.0,1,15,15,recompute,1.5,1,3
on_demand,35,1,35.0,2,12,11,transfer,0.8416666666666668,1,3
on_demand,9,2,35.5,0,26,0,hit,0.2833333333333362,1,3
on_demand,19,2,36.0,3,23,23,recompute,2.291666666666667,0,3
on_demand,4,2,37.5,0,35,0,hit,0.20833333333333334,1,3
on_demand,28,2,39.0,1,26,0,hit,0.125,1,3
on_demand,23,2,39.5,0,25,25,recompute,2.291666666666667,0,3
on_demand,34,3,41.0,2,37,0,hit,0.16666666666666666,1,3
on_demand,30,3,41.5,1,46,0,hit,0.20833333333333334,1,3
on_demand,13,2,42.0,0,28,0,hit,0.5666666666666629,1,3
on_demand,17,2,42.0,2,22,22,recompute,2.0416666666666665,0,3
on_demand,31,1,43.0,3,19,0,hit,0.125,1,3
on_demand,36,2,43.0,3,22,0,hit,0.45000000000000284,1,3
on_demand,37,3,43.5,0,39,39,recompute,3.5416666666666665,0,3
on_demand,14,2,44.5,1,25,25,recompute,2.4583333333333335,0,3
on_demand,35,2,45.0,2,21,0,hit,0.16666666666666666,1,3
on_demand,39,1,45.0,3,20,20,recompute,1.875,1,3
on_demand,6,1,45.5,2,16,16,recompute,1.7083333333333333,1,3
on_demand,9,3,45.5,0,36,4,transfer,2.4749999999999965,0,3
on_demand,22,3,46.0,3,38,8,transfer,1.7999999999999985,1,3
on_demand,33,3,47.5,2,37,15,transfer,1.3083333333333371,1,3
on_demand,32,0,48.5,1,0,0,hit,0.4583333333333333,1,3
on_demand,5,1,49.5,0,20,20,recompute,2.041666666666667,0,3
on_demand,24,0,50.0,1,0,0,hit,0.3333333333333333,1,3
on_demand,28,3,50.0,1,33,0,hit,1.0000000000000024,1,3
on_demand,18,1,51.0,2,15,15,recompute,1.4166666666666667,1,3
on_demand,11,2,52.0,0,25,25,recompute,2.25,0,3
on_demand,31,2,53.0,3,24,0,hit,0.2916666666666667,1,3
on_demand,3,2,53.5,1,25,25,recompute,2.2083333333333335,0,3
on_demand,13,3,53.5,0,40,0,hit,1.783333333333336,1,3
on_demand,17,3,53.5,2,32,0,hit,0.125,1,3
on_demand,20,3,54.5,2,36,36,recompute,3.375,0,3
on_demand,25,1,54.5,3,16,16,recompute,1.5,1,3
on_demand,15,2,55.0,0,33,33,recompute,4.00833333333334,0,3
on_demand,23,3,55.0,1,34,34,recompute,4.066666666666668,0,3
on_demand,39,2,55.0,3,29,0,hit,1.7666666666666682,1,3
on_demand,12,0,56.0,3,0,0,hit,2.133333333333335,0,3
on_demand,14,3,56.0,1,36,0,hit,3.800000000000002,0,3
on_demand,0,1,56.5,2,14,14,recompute,3.433333333333335,0,3
on_demand,27,2,57.0,3,24,24,recompute,3.758333333333333,0,3
on_demand,38,2,58.0,0,23,23,recompute,3.7000000000000055,0,3
on_demand,6,2,59.0,2,31,15,transfer,2.0916666666666734,0,3
on_demand,8,2,59.0,1,24,24,recompute,3.125000000000007,0,3
on_demand,9,4,59.0,3,51,51,transfer,4.774999999999997,0,3
on_demand,1,1,59.5,2,12,12,recompute,3.4000000000000106,0,3
on_demand,5,2,59.5,0,32,0,hit,2.7083333333333335,0,3
on_demand,24,1,60.0,1,13,0,hit,2.7750000000000057,0,3
on_demand,10,1,62.5,0,16,16,recompute,1.7166666666666661,1,3
on_demand,16,1,62.5,1,19,19,recompute,2.391666666666675,0,3
on_demand,31,3,63.0,3,33,0,hit,1.2250000000000014,1,3
on_demand,17,4,63.5,2,39,0,hit,0.16666666666666666,1,3
on_demand,18,2,64.0,2,25,19,transfer,1.3916666666666628,1,3
on_demand,22,4,65.0,0,44,44,recompute,4.0,0,3
on_demand,39,3,65.0,3,40,40,recompute,3.541666666666667,0,3
on_demand,14,4,66.0,1,46,0,hit,0.20833333333333334,1,3
on_demand,2,0,67.0,1,0,0,hit,0.375,1,3
on_demand,8,3,69.0,1,31,4,transfer,0.4916666666666667,1,3
on_demand,9,5,70.5,3,57,0,hit,0.375,1,3
on_demand,24,2,73.0,1,21,13,transfer,0.9416666666666667,1,3
on_demand,34,4,74.0,0,43,43,recompute,3.8333333333333335,0,3
on_demand,22,5,75.0,1,54,54,transfer,2.95,0,3
on_demand,39,4,75.0,3,50,0,hit,0.375,1,3
on_demand,4,3,76.0,2,46,46,recompute,3.9583333333333335,0,3
on_demand,18,3,76.0,3,39,39,transfer,2.2416666666666667,0,3
on_demand,28,4,76.0,0,44,44,recompute,6.433333333333322,0,3
on_demand,38,3,76.0,1,35,35,transfer,4.325000000000003,0,3
on_demand,16,2,76.5,3,33,33,transfer,3.958333333333332,0,3
on_demand,31,4,77.0,2,43,43,recompute,7.266666666666657,0,3
on_demand,15,3,79.0,1,46,46,recompute,5.99166666666667,0,3
on_demand,9,6,80.5,3,72,4,transfer,0.9499999999999953,1,3
on_demand,6,3,84.0,2,42,22,transfer,2.1749999999999794,0,3
on_demand,7,2,84.0,0,23,23,recompute,2.125,0,3
on_demand,1,2,85.5,3,19,19,recompute,1.875,1,3
on_demand,3,3,86.0,1,32,32,recompute,2.9166666666666665,0,3
on_demand,27,3,88.0,0,30,30,recompute,2.625,0,3
on_demand,21,1,90.0,1,16,16,recompute,1.5833333333333333,1,3
on_demand,24,3,92.0,0,32,32,recompute,2.9166666666666665,0,3
on_demand,2,1,92.5,1,16,16,recompute,1.625,1,3
on_demand,12,1,92.5,2,21,21,recompute,1.9166666666666667,1,3
on_demand,10,2,95.0,1,30,30,recompute,2.7916666666666665,0,3
on_demand,3,4,96.0,0,44,44,transfer,2.5333333333333337,0,3
on_demand,6,4,97.5,2,54,0,hit,0.25,1,3
on_demand,27,4,98.0,0,38,0,hit,1.466666666666659,1,3
on_demand,25,2,101.0,0,26,26,recompute,2.458333333333333,0,3
on_demand,24,4,102.0,1,41,41,transfer,2.2583333333333333,0,3
on_demand,2,2,105.0,1,27,0,hit,0.375,1,3
on_demand,10,3,105.0,1,43,0,hit,1.2000000000000028,1,3
on_demand,12,2,105.5,2,30,0,hit,0.2916666666666667,1,3
on_demand,21,2,105.5,1,27,0,hit,1.5750000000000028,1,3
on_demand,6,5,107.5,2,62,0,hit,0.3333333333333333,1,3
on_demand,4,4,108.0,0,55,55,recompute,4.833333333333333,0,3
on_demand,27,5,108.0,1,52,52,transfer,2.9333333333333336,0,3
on_demand,32,1,108.5,2,14,14,recompute,1.4166666666666667,1,3
on_demand,24,5,114.5,0,49,49,recompute,4.25,0,3
on_demand,0,2,115.0,1,23,23,recompute,2.166666666666667,0,3
on_demand,12,3,115.5,2,44,0,hit,0.16666666666666666,1,3
on_demand,6,6,117.5,2,73,14,transfer,1.075,1,3
on_demand,15,4,118.0,1,61,61,recompute,5.291666666666666,0,3
on_demand,27,6,118.5,0,67,15,transfer,1.75,1,3
on_demand,1,3,120.0,3,33,0,hit,0.375,1,3
on_demand,4,5,126.5,0,65,65,recompute,5.625,0,3
on_demand,10,4,129.5,1,51,51,recompute,4.625,0,3
on_demand,1,4,130.0,3,47,0,hit,0.25,1,3
on_demand,0,3,132.0,2,33,33,transfer,1.9833333333333332,1,3
on_demand,2,3,133.0,0,43,43,recompute,3.75,0,3
on_demand,32,2,133.0,3,26,26,recompute,2.333333333333333,0,3
on_demand,4,6,138.0,0,73,0,hit,0.2916666666666667,1,3
on_demand,1,5,140.0,3,56,0,hit,0.3333333333333333,1,3
on_demand,15,5,142.0,1,68,0,hit,0.125,1,3
on_demand,2,4,143.0,0,49,26,transfer,1.675,1,3
on_demand,32,3,149.0,3,34,0,hit,0.375,1,3
on_demand,12,4,157.5,2,51,19,transfer,1.2,1,3
on_demand,12,5,179.0,2,63,0,hit,0.20833333333333334,1,3
eager_full,3,0,0.0,0,0,0,hit,0.375,1,3
eager_full,37,0,0.0,1,0,0,hit,0.5416666666666666,1,3
eager_full,23,0,2.0,0,0,0,hit,0.625,1,3
eager_full,30,0,2.0,1,0,0,hit,0.5,1,3
eager_full,34,0,2.0,2,0,0,hit,0.375,1,3
eager_full,8,0,2.5,3,0,0,hit,0.375,1,3
eager_full,10,0,2.5,2,0,0,hit,0.6499999999999999,1,3
eager_full,16,0,2.5,0,0,0,hit,1.0916666666666663,1,3
eager_full,19,0,2.5,1,0,0,hit,0.9583333333333333,1,3
eager_full,20,0,3.0,3,0,0,hit,0.5499999999999998,1,3
eager_full,36,0,3.0,2,0,0,hit,1.183333333333333,1,3
eager_full,6,0,4.0,0,0,0,hit,0.5,1,3
eager_full,7,0,4.0,1,0,0,hit,0.5,1,3
eager_full,22,0,4.0,3,0,0,hit,0.4833333333333328,1,3
eager_full,26,0,4.5,2,0,0,hit,0.375,1,3
eager_full,14,0,5.5,0,0,0,hit,0.4583333333333333,1,3
eager_full,17,0,6.5,0,0,0,hit,0.3333333333333333,1,3
eager_full,29,0,7.0,1,0,0,hit,0.3333333333333333,1,3
eager_full,33,0,7.0,2,0,0,hit,0.375,1,3
eager_full,38,0,7.0,3,0,0,hit,0.4166666666666667,1,3
eager_full,4,0,7.5,0,0,0,hit,0.5833333333333334,1,3
eager_full,13,0,7.5,1,0,0,hit,0.6333333333333329,1,3
eager_full,27,0,7.5,3,0,0,hit,0.983333333333334,1,3
eager_full,15,0,10.0,0,0,0,hit,0.6666666666666666,1,3
eager_full,28,0,11.0,1,0,0,hit,0.375,1,3
eager_full,23,1,12.0,0,18,0,hit,0.20833333333333334,1,3
eager_full,34,1,12.0,2,13,0,hit,0.375,1,3
eager_full,19,1,12.5,1,16,0,hit,0.16666666666666666,1,3
eager_full,8,1,13.5,3,12,0,hit,0.375,1,3
eager_full,9,0,13.5,0,0,0,hit,0.4166666666666667,1,3
eager_full,14,1,15.5,0,15,0,hit,0.3333333333333333,1,3
eager_full,37,1,15.5,1,16,0,hit,0.20833333333333334,1,3
eager_full,11,0,16.0,2,0,0,hit,0.375,1,3
eager_full,17,1,16.5,0,11,0,hit,0.16666666666666666,1,3
eager_full,29,1,17.0,1,11,0,hit,0.125,1,3
eager_full,30,1,17.0,1,17,0,hit,1.0749999999999993,1,3
eager_full,0,0,18.0,0,0,0,hit,0.4166666666666667,1,3
eager_full,18,0,18.0,2,0,0,hit,0.4166666666666667,1,3
eager_full,39,0,18.0,3,0,0,hit,0.5416666666666666,1,3
eager_full,5,0,18.5,1,0,0,hit,0.8166666666666652,1,3
eager_full,22,1,18.5,3,15,0,hit,0.9916666666666671,1,3
